Vessel_Name,MMSI,IMO,gfw_flag,CallSign,IHS_GrossTonnage,IHS_LengthOverallLOA(Meters),IHS_YearOfBuild,IHS_ExName,geartype_best,IHS_PortofRegistry,CountryOfControlName,IHS_GroupBeneficialOwner,IHS_RegisteredOwner,IHS_RegisteredOwnerCountryOfRegistration,IHS_Operator,IHS_ShipManager,IHS_TechnicalManager,Non-Compliance History (yes / sister ship),Type of Non-Compliance,Vessel Non-Compliance Description,SisterShip(s)Type of Non-Compliance,Sister Ship Non-Compliance Description,SisterShipWithNonComplianceConcerns,Sources,poor_id,trip_start,trip_duration_days,start_port_iso3,start_port_label,in_transit_aoi_p1,in_transit_aoi_p2,in_primary_area_p1,in_primary_area_p2,num_encounters,num_loitering,num_fishing,vv_url,skylight_url,transit_p1_dark_rendezvous,transit_p1_fishing_activity_history,transit_p1_standard_rendezvous,transit_p1_viirs,transit_p1_sar_sentinel1,transit_p1_eo_sentinel2,transit_p1_eo_landsat_8_9,transit_p2_dark_rendezvous,transit_p2_fishing_activity_history,transit_p2_standard_rendezvous,transit_p2_viirs,transit_p2_sar_sentinel1,transit_p2_eo_sentinel2,transit_p2_eo_landsat_8_9,primary_area_p1_dark_rendezvous,primary_area_p1_fishing_activity_history,primary_area_p1_standard_rendezvous,primary_area_p1_viirs,primary_area_p1_sar_sentinel1,primary_area_p1_eo_sentinel2,primary_area_p1_eo_landsat_8_9,primary_area_p2_dark_rendezvous,primary_area_p2_fishing_activity_history,primary_area_p2_standard_rendezvous,primary_area_p2_viirs,primary_area_p2_sar_sentinel1,primary_area_p2_eo_sentinel2,primary_area_p2_eo_landsat_8_9,New_vessel
ELEKTRA,257248000,9176577,NOR,LATK8,67264,227.95,1999,,trawlers,BERGEN,SWEDEN,WALLENIUS LINES AB,WALLENIUS WILHELMSEN NORWAY AS,SWEDEN,WALLENIUS WILHELMSEN LOGISTICS,WALLENIUS MARINE SINGAPORE PTE,WALLENIUS MARINE AB,,,,,,,,FALSE,2025-05-30T12:35:00Z,3.46,USA,TACOMA,TRUE,TRUE,TRUE,TRUE,0,0,0,https://globalfishingwatch.org/map/vessel/6ba1672c0-0f62-e3eb-7d08-1330e3735b3f?&start=2025-05-28&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/257248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
FUYUANYU661,412440483,8549351,CHN,BVJI8,1126,59.27,2014,,purse_seines,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Yes,Human Rights / Forced Labor,Dead crew member 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,,,C4ADS internal source,FALSE,2025-03-26T04:54:00Z,68.79,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,2,81,78,https://globalfishingwatch.org/map/vessel/2af949e0c-c0f3-69f4-7774-39aba8f94788?&start=2025-03-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,FALSE
FU YUAN YU YUN 65,412440515,8549404,CHN,BVKI8,3026,91.21,2015,,carrier,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,FU YUAN YU 661,C4ADS internal source available upon request,FALSE,2025-05-26T14:26:00Z,7.38,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,0,0,0,https://globalfishingwatch.org/map/vessel/df925f325-5425-98ec-3e65-642812a2a1ec?&start=2025-05-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440515,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,FALSE
FUYUANYU660,412440482,8549349,CHN,BVGL8,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,FU YUAN YU 661,C4ADS internal source available upon request,FALSE,2025-03-26T08:58:00Z,68.63,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,0,20,10,https://globalfishingwatch.org/map/vessel/47f692d02-20bb-3607-4104-99f666388b5c?&start=2025-03-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
FUYUANYU662,412440484,8549363,CHN,BVJJ8,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,FU YUAN YU 661,C4ADS internal documents,FALSE,2025-03-21T10:00:00Z,73.54,CHN,XIAMEN,FALSE,TRUE,TRUE,TRUE,1,94,95,https://globalfishingwatch.org/map/vessel/0a51c1af7-7fcf-a948-6f31-95cc874c1bde?&start=2025-03-19&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440484,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0,0,FALSE
FUYUANYU663,412440485,8549375,CHN,BVJK8,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,FU YUAN YU 661,C4ADS internal source available upon request,FALSE,2025-03-26T04:37:00Z,68.79,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,0,7,2,https://globalfishingwatch.org/map/vessel/47703cd58-8f0a-9e83-7678-edb72494c4ca?&start=2025-03-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
FUYUANYU663,412440485,8549375,CHN,NA,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,FU YUAN YU 661,C4ADS internal source available upon request,FALSE,2025-05-08T12:18:00Z,25.46,CHN,QUANZHOU,FALSE,TRUE,TRUE,TRUE,0,2,0,https://globalfishingwatch.org/map/vessel/c5dc66a0e-ee16-dee7-3fec-134c5e0619b1?&start=2025-05-06&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
FUYUANYU664,412440486,8549387,CHN,BVJL8,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,FU YUAN YU 661,C4ADS internal documents,FALSE,2025-03-26T08:38:00Z,68.63,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,0,65,37,https://globalfishingwatch.org/map/vessel/df47505c6-6e70-37da-1a42-1b8fa8844fb2?&start=2025-03-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
FUYUANYU665,412440487,8549399,CHN,BVJM8,1126,59.27,2014,,fishing,"FUZHOU, FUJIAN","CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,"CHINA, PEOPLE'S REPUBLIC OF",XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,FU YUAN YU 661,C4ADS internal source available upon request,FALSE,2025-03-26T03:07:00Z,68.83,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,0,8,5,https://globalfishingwatch.org/map/vessel/1945987e3-31f6-1277-a374-527afd864151?&start=2025-03-24&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412440487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
JU LONG JIA YA 10,412209143,8540264,CHN,BZYT3,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-03-31T07:56:00Z,63.67,CHN,NINGBO,FALSE,TRUE,TRUE,TRUE,2,78,97,https://globalfishingwatch.org/map/vessel/b7a7adcfe-e38c-3a68-2b0d-c711d20f237f?&start=2025-03-29&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209143,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,2,2,0,0,0,1,0,2,3,0,0,0,FALSE
JU LONG JIA YA 3,412209135,8540513,CHN,BZYS4,859,50.7,2013,,purse_seines,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-03-31T06:57:00Z,63.71,CHN,CHN-2289,FALSE,TRUE,TRUE,TRUE,0,33,19,https://globalfishingwatch.org/map/vessel/13b2ff18f-fa9a-2e1c-863e-470e0c73a469?&start=2025-03-29&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
JU LONG JIA YA 6,412209138,8540226,CHN,NA,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-04-29T11:08:00Z,34.5,CHN,TAIZHOU,FALSE,TRUE,TRUE,TRUE,0,1,0,https://globalfishingwatch.org/map/vessel/996d1f272-2ff7-ed05-2b1a-d898436202ed?&start=2025-04-27&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
JULONGJIAYA2,412209133,8540501,CHN,BZYS3,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-04-15T05:54:00Z,48.75,CHN,CHN-2289,FALSE,TRUE,TRUE,TRUE,0,24,10,https://globalfishingwatch.org/map/vessel/7117759ef-f564-b2fd-245c-b15e2cae2133?&start=2025-04-13&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
JULONGJIAYA5,412209137,8540537,CHN,BZYS6,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-05-03T07:31:00Z,30.67,CHN,CHN-170,FALSE,TRUE,TRUE,TRUE,0,5,3,https://globalfishingwatch.org/map/vessel/3c5955e5f-f81a-2412-c8eb-cc77f718aa4c?&start=2025-05-01&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
JULONGJIAYA6,412209138,8540226,CHN,BZYS 7,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",FALSE,2025-04-15T10:01:00Z,48.54,CHN,CHN-2289,FALSE,TRUE,TRUE,TRUE,0,34,13,https://globalfishingwatch.org/map/vessel/602daf37c-cae5-5b97-db44-95c03de6e41a?&start=2025-04-13&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
,412209133,8540501,CHN,NA,859,50.7,2013,,fishing,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY,"CHINA, PEOPLE'S REPUBLIC OF",ZHEJIANG JURONG OCEAN FISHERY,ZHEJIANG JURONG OCEAN FISHERY, ,Sister Ship,,,Multiple,"JU LONG JIA YA 28 has a history of AIS spoofing, transmission gaps in the Pacific Ocean. JU RONG YU 9 detained in The Gambia for irregularities in fishing log and failing to show proper markings on the vessel. Different names were presented on bow and stern. ","[JU LONG JIA YA 28, JU RONG YU 11, JU RONG YU 9]","https://b2p.theoutlawocean.com/vessels/ju-long-jia-ya-28
https://ejfoundation.org/resources/downloads/China-Report-2022-final.pdf",TRUE,2025-04-08T20:33:00Z,55.13,CHN,TAIZHOU,FALSE,TRUE,TRUE,TRUE,0,1,0,https://globalfishingwatch.org/map/vessel/fd92aa342-2836-263d-8860-a4a7dc4c26bc?&start=2025-04-06&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
LONG TENG,412270002,8607373,CHN,BZZQ6,7765,120.47,1990,PORECHYE,trawlers,,"CHINA, PEOPLE'S REPUBLIC OF",CHINA NATIONAL FISHERIES CORP,ZHONGYU GLOBAL SEAFOOD CORP,"CHINA, PEOPLE'S REPUBLIC OF",ZHONGYU GLOBAL SEAFOOD CORP,ZHONGYU GLOBAL SEAFOOD CORP,CHINA NATIONAL FISHERIES CORP,Sister Ship,,,Multiple,SOLEIL 51 illegally harvested juvenile species in Senegal EEZ in 2018. SHUN CHANG NO. 3 listed on Combined IUU list; NORTH OCEAN and WEST OCEAN formerly listed. HAI FENG 823 arrested in Liberia for illegal transshipment. ZHONG YUAN YU 17 has significant transmission gaps. Mulitple vessels in fleet underreported catch in Guinea-Bissau. ,"[SOLEIL 51, CNFC 9307, CNFC 9308, ZHONG SHUI 9418, SHUN CHANG NO. 3, ZHONG SHUI 9201, LU YAN YUAN YU 016, ZHONG SHUI 9412, HAI FENG 823, ZHONG SHUI 9419, ZHONG SHUI 9416, WEST OCEAN, JIN SHENG NO. 2, ZHONG SHUI 9417, ZHONG YUAN YU 17, CNFC 9305, NORTH OCEAN, YAN YU 658]","https://web.archive.org/web/20231101041337/http://spcsrp.org/sites/default/files/Rapport%20narratif%20final%20PESCAO-CSRP_%20verf%202_01_08_2023.pdf
https://www.iuu-vessels.org/Vessel/GetVessel/b875e580-534f-4d8b-9fe7-58df31def055
https://www.seashepherdglobal.org/latest-news/arrest-liberia-haifeng/
https://b2p.theoutlawocean.com/vessels/zhong-yuan-yu-17",FALSE,2025-04-15T16:15:00Z,48.29,KOR,BUSAN,FALSE,TRUE,TRUE,TRUE,2,5,73,https://globalfishingwatch.org/map/vessel/4822d6e0b-bccc-5a41-edf2-04c872e7111b?&start=2025-04-13&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412270002,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,22,1,2,0,0,0,0,32,1,2,0,0,0,FALSE
ZHONG JI 868,412549096,8779918,CHN,BZV7S,2998,0,2015,HAI LI LENG 6,carrier,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHOUSHAN MINGZHOU OCEAN,ZHOUSHAN MINGZHOU OCEAN,"CHINA, PEOPLE'S REPUBLIC OF",ZHOUSHAN MINGZHOU OCEAN,ZHOUSHAN MINGZHOU OCEAN, ,Sister Ship,,,Multiple,"RUN DA 617 arrested in South Africa for entering the South Africa EEZ without authorisation and evading local authorities in 2016. One source indicates that it may have illegal catch onboard but unclear if that was the case. The Jia De 11 was cited by the Peruvian Ministry of Production. Acccording to their records, documentation submitted on Aug 22, 2017 before the Port Captaincy of Chimbóte of the Peruvian Navy by Jia De 11 was not signed by the competent authority of the flag country and without the official translation into Spanish.
MING ZHOU 8 -According to the Argentine Federal Shrimp Shipowners (ALFA), quoted in Revista Puerto, the Ming Zhou 8 was fishing illegally inside the Argentine exclusive economic zone.
","[MING ZHOU 8, RUN DA 617, JIA DE 11, ZHE PU YUAN 68]","https://www.timeslive.co.za/news/sci-tech/2016-05-24-chokka-catch-on-captured-illegal-fishing-vessels-valued-at-r70m/; https://www.iol.co.za/news/3-more-chinese-fishing-vessels-arrested-2025436; https://www.theoutlawocean.com/investigations/china-the-superpower-of-seafood/bait-to-plate/vessels/ming-zhou-8/
",FALSE,2025-05-29T02:35:00Z,4.88,KOR,JEJU,FALSE,TRUE,TRUE,TRUE,0,0,0,https://globalfishingwatch.org/map/vessel/94ee0ae37-7d97-6397-9c00-f649bbe10996?&start=2025-05-27&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412549096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
ZHONG JU LENG1,412421078,9829435,CHN,BZW6L,4732,0,2016,ZHONG JU LENG 1,carrier,"ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF",ZHOUSHAN MINGZHOU OCEAN,ZHOUSHAN MINGZHOU OCEAN,"CHINA, PEOPLE'S REPUBLIC OF",ZHOUSHAN MINGZHOU OCEAN,ZHOUSHAN MINGZHOU OCEAN, ,Sister Ship,,,Multiple,"RUN DA 617 arrested in South Africa for entering the South Africa EEZ without authorisation and evading local authorities in 2016. One source indicates that it may have illegal catch onboard but unclear if that was the case. The Jia De 11 was cited by the Peruvian Ministry of Production. Acccording to their records, documentation submitted on Aug 22, 2017 before the Port Captaincy of Chimbóte of the Peruvian Navy by Jia De 11 was not signed by the competent authority of the flag country and without the official translation into Spanish.
MING ZHOU 8 -According to the Argentine Federal Shrimp Shipowners (ALFA), quoted in Revista Puerto, the Ming Zhou 8 was fishing illegally inside the Argentine exclusive economic zone.
","[MING ZHOU 8, RUN DA 617, JIA DE 11, ZHE PU YUAN 68]","https://www.timeslive.co.za/news/sci-tech/2016-05-24-chokka-catch-on-captured-illegal-fishing-vessels-valued-at-r70m/; https://www.iol.co.za/news/3-more-chinese-fishing-vessels-arrested-2025436; https://www.theoutlawocean.com/investigations/china-the-superpower-of-seafood/bait-to-plate/vessels/ming-zhou-8/
",FALSE,2025-05-30T07:53:00Z,3.67,CHN,SHIDAO,FALSE,TRUE,TRUE,TRUE,0,0,0,https://globalfishingwatch.org/map/vessel/b15f599df-fc44-6897-6473-9c173f8d5f6f?&start=2025-05-28&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412421078,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,20,10,0,0,0,0,0,24,15,0,0,0,0,FALSE
JU LONG JIA YA 4,412209136,8540525,CHN,BZYS5,859,50.7,2013,JU LONG JIA YA 4,fishing,"ZHOUSHAN, ZHEJIANG","HONG KONG, CHINA", ,ZHOUSHAN XINHAI FISHERY CO LTD,,ZHOUSHAN XINHAI FISHERY CO LTD,ZHOUSHAN XINHAI FISHERY CO LTD, ,Sister Ship,,,Human Rights / Forced Labor,"Indonesian crew on the XIN HAI 1225 had complaints of several ILO forced labor indicators including: abuse of vulnerability, intimidation and threats, deception, restriction of movement, and withholding of wages/debt bondage ",[ XIN HAI 1225],https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf,FALSE,2025-03-30T11:04:00Z,64.5,CHN,CHN-2289,FALSE,TRUE,TRUE,TRUE,0,62,58,https://globalfishingwatch.org/map/vessel/562a1eaf7-70cf-21c4-2695-d3747bbbe883?&start=2025-03-28&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412209136,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,FALSE
XIN HAI 1207,412421012,8786507,CHN,BZV5Z,610,0,2016,,fishing,"ZHOUSHAN, ZHEJIANG","HONG KONG, CHINA", ,ZHOUSHAN XINHAI FISHERY CO LTD,,ZHOUSHAN XINHAI FISHERY CO LTD,ZHOUSHAN XINHAI FISHERY CO LTD, ,Sister Ship,,,Human Rights / Forced Labor,"Indonesian crew on the XIN HAI 1225 had complaints of several ILO forced labor indicators including: abuse of vulnerability, intimidation and threats, deception, restriction of movement, and withholding of wages/debt bondage ",[ XIN HAI 1225],https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf,FALSE,2025-04-10T12:23:00Z,53.46,CHN,NINGBO,FALSE,TRUE,TRUE,TRUE,1,53,22,https://globalfishingwatch.org/map/vessel/951be22d4-4ea6-ab8e-0b2d-5e106addf6bb?&start=2025-04-08&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412421012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,FALSE
XIN HAI 1208,412421011,8786519,CHN,BZV6Z,610,0,2016,,fishing,"ZHOUSHAN, ZHEJIANG","HONG KONG, CHINA", ,ZHOUSHAN XINHAI FISHERY CO LTD,,ZHOUSHAN XINHAI FISHERY CO LTD,ZHOUSHAN XINHAI FISHERY CO LTD, ,Sister Ship,,,Human Rights / Forced Labor,"Indonesian crew on the XIN HAI 1225 had complaints of several ILO forced labor indicators including: abuse of vulnerability, intimidation and threats, deception, restriction of movement, and withholding of wages/debt bondage ",[ XIN HAI 1225],https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf,FALSE,2025-04-10T12:14:00Z,53.46,CHN,NINGBO,FALSE,TRUE,TRUE,TRUE,1,57,60,https://globalfishingwatch.org/map/vessel/2e45ce64f-f565-8a0e-ee1e-0b059565e65c?&start=2025-04-08&end=2025-06-02,https://sc-production.skylight.earth/vesseldetails/412421011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,FALSE
